Date,AAPL,BA,DIS,JNJ,JPM,NEE,PG,XOM
2022-06-23,137.263916015625,133.97000122070312,94.30000305175781,173.47235107421875,109.48213958740234,74.9450912475586,137.77432250976562,81.6924819946289
2022-06-24,140.62924194335938,141.52999877929688,97.77999877929688,176.01177978515625,112.74968719482422,75.74114227294922,139.75912475585938,83.3127212524414
2022-06-27,140.62924194335938,138.72000122070312,96.61000061035156,175.84762573242188,111.84630584716797,75.61493682861328,138.69410705566406,85.35478973388672
2022-06-28,136.43994140625,138.6999969482422,95.91999816894531,170.8460235595703,111.3081283569336,74.20729064941406,136.43821716308594,87.72283172607422
2022-06-29,138.21690368652344,138.4499969482422,95.6500015258789,170.89430236816406,110.80838775634766,73.78013610839844,137.67750549316406,84.48236083984375
2022-06-30,135.72520446777344,136.72000122070312,94.4000015258789,171.39637756347656,108.22319030761719,75.19750213623047,139.21694946289062,82.104736328125
2022-07-01,137.91908264160156,139.83999633789062,96.13999938964844,173.33717346191406,109.60709381103516,78.20694732666016,141.46316528320312,83.9358901977539
2022-07-05,140.52996826171875,137.6999969482422,97.18000030517578,172.00469970703125,109.190185546875,76.79930877685547,140.09800720214844,81.30899047851562
2022-07-06,141.88003540039062,136.30999755859375,96.08000183105469,172.15919494628906,108.48241424560547,77.24586486816406,141.4050750732422,79.8421630859375
2022-07-07,145.2851104736328,139.97000122070312,97.43000030517578,172.35231018066406,111.22622680664062,78.0322036743164,141.35665893554688,82.39234924316406
2022-07-08,145.9700927734375,139.07000732421875,95.86000061035156,172.13987731933594,110.87718963623047,77.90601348876953,140.4078369140625,82.52657318115234
2022-07-11,143.81585693359375,136.99000549316406,93.63999938964844,172.20745849609375,109.4228744506836,78.32344055175781,141.39537048339844,82.104736328125
2022-07-12,144.79867553710938,147.14999389648438,93.5999984741211,169.7935791015625,109.5295181274414,77.61476135253906,140.1464080810547,81.01179504394531
2022-07-13,144.43138122558594,143.9499969482422,92.94000244140625,169.39768981933594,108.50180053710938,77.91571044921875,141.06619262695312,81.33775329589844
2022-07-14,147.3896942138672,147.14999389648438,91.83999633789062,169.62940979003906,104.71087646484375,77.78950500488281,140.64987182617188,79.70793914794922
2022-07-15,149.07730102539062,147.74000549316406,95.19999694824219,172.09158325195312,109.5101318359375,76.41098022460938,140.4562530517578,81.0501480102539
2022-07-18,145.9998779296875,147.72000122070312,95.69999694824219,168.22935485839844,108.38546752929688,75.24604797363281,138.75221252441406,82.5457534790039
2022-07-19,149.90127563476562,156.1300048828125,99.61000061035156,165.77685546875,111.07109069824219,76.62456512451172,139.458984375,84.62615966796875
2022-07-20,151.92642211914062,158.3800048828125,103.3499984741211,164.83059692382812,111.05170440673828,76.03237915039062,137.04818725585938,85.55612182617188
2022-07-21,154.21961975097656,161.41000366210938,104.18000030517578,165.40994262695312,111.80795288085938,76.56631469726562,137.17779541015625,84.12763214111328
2022-07-22,152.96878051757812,158.16000366210938,102.72000122070312,166.1920166015625,111.26499938964844,77.90601348876953,139.37037658691406,83.48529052734375
2022-07-25,151.8370819091797,156.63999938964844,102.69000244140625,166.5203399658203,111.71099853515625,78.61468505859375,140.31561279296875,86.26557922363281
2022-07-26,150.49691772460938,155.9199981689453,99.77999877929688,167.69830322265625,109.9658203125,77.57593536376953,140.58847045898438,85.93002319335938
2022-07-27,155.64913940429688,156.08999633789062,103.5,167.23483276367188,111.73037719726562,78.0322036743164,141.9235076904297,87.7899398803711
2022-07-28,156.205078125,159.08999633789062,104.9000015258789,168.2003936767578,111.3134765625,82.07069396972656,144.28176879882812,88.8157730102539
2022-07-29,161.3275146484375,159.30999755859375,106.0999984741211,168.50936889648438,111.84674072265625,82.02216339111328,135.36526489257812,92.92868041992188
2022-08-01,160.3347930908203,169.07000732421875,106.22000122070312,167.92039489746094,110.73175811767578,82.8182144165039,139.25341796875,90.57981872558594
2022-08-02,158.845703125,163.27999877929688,104.70999908447266,166.9644775390625,109.00596618652344,83.1677017211914,138.32766723632812,90.18673706054688
2022-08-03,164.9211883544922,166.63999938964844,109.0199966430664,168.57693481445312,110.1500244140625,83.93461608886719,141.1829071044922,87.26264190673828
2022-08-04,164.60350036621094,166.5,108.12000274658203,165.87339782714844,108.93809509277344,85.41022491455078,140.95877075195312,83.59075927734375
